SOC,OCV
0.006187286862492591,2.6341622
0.0062159464215555404,2.6347136
0.006244605928790503,2.6353438
0.00627326524850913,2.635895
0.006301924818896798,2.6364462
0.006330584359921065,2.636919
0.006359244101934669,2.6375096
0.006387903577493637,2.6381397
0.006416563093706085,2.6386909
0.00644522259860747,2.6393211
0.006473881848393148,2.639715
0.006502541204244983,2.6402268
0.0065312004111171,2.6407783
0.006559859733144657,2.6413295
0.006588519253856062,2.6418021
0.006617178720367822,2.6425505
0.006645838112412039,2.6429837
0.006674497673763047,2.6434562
0.006703157253135195,2.6440074
0.006731816529975121,2.6446376
0.0067604760326794855,2.6451888
0.006789135417982095,2.6457403
0.006817795250357084,2.6462128
0.006846455134549068,2.646764
0.006875114664213533,2.6472762
0.00690377414658061,2.6477487
0.0069324337936815805,2.6484182
0.0069610935085463455,2.6489301
0.006989752916344849,2.6493633
0.0070184122563762275,2.6499934
0.007047071598709209,2.6506236
0.007075731047063272,2.6509385
0.007104390640069291,2.6516867
0.007133049962089855,2.6522381
0.007161709257021087,2.6525531
0.007190368633213429,2.6531832
0.007219027914580622,2.6536558
0.007247687064968256,2.6542072
0.007276346493160002,2.6547585
0.0073050061109810605,2.6553493
0.007333665753639029,2.6557431
0.007362325145742865,2.656373
0.007390984499338171,2.6570032
0.007419643638512885,2.6574364
0.007448302795635242,2.6579878
0.007476961925724002,2.6584604
0.007505620999356699,2.6589723
0.007534280294259954,2.6594841
0.007562939828528514,2.6600749
0.007591598945043021,2.6604292
0.007620258411600078,2.6610987
0.00764891793003053,2.6616108
0.007677577396517643,2.6621227
0.007706236666608857,2.6626346
0.007734896088034349,2.6631072
0.007763555712573034,2.6636586
0.007792215045837936,2.6642098
0.007820874948212264,2.664643
0.007849534547977433,2.6651156
0.00787819401450296,2.6658244
0.007906853668457559,2.6661789
0.007935513175570064,2.6668091
0.00796417250430781,2.6672816
0.007992832244082537,2.6677542
0.00802149153220888,2.6683056
0.008050151028077046,2.6688569
0.008078810440399375,2.6694081
0.008107469965540015,2.6697626
0.008136129637487777,2.6703534
0.008164789167190656,2.670826
0.008193448611133025,2.6714165
0.008222107996344818,2.6718104
0.008250767501200795,2.6723619
0.008279427249977322,2.6728344
0.008308086745852372,2.6735039
0.008336746298190922,2.6739371
0.00836540582793921,2.6743703
0.00839406525379749,2.6748822
0.008422724745120957,2.6754334
0.008451384035514486,2.6759455
0.008480043310129304,2.6763787
0.008508702801484302,2.67693
0.008537362206991306,2.6773632
0.008566021842928206,2.6779933
0.008594681286832051,2.6784658
0.008623340796306334,2.6789777
0.008652000147693628,2.6794109
0.008680659327350404,2.6800017
0.008709318518394848,2.680356
